orderCode,lane,customer,pickZipCode,dropZipCode,startMarket,endMarket,shipmentStatus,revenue,cost,profit,deliveredDate
"P-88785-2607","LAX → LAX","Gopuff (Bevmo!)","90021","90403","LAX","LAX","Complete",110,75.72,34.28,"2026-02-23"
"P-86453-2607","LAX → LAX","Gopuff (Bevmo!)","90021","90403","LAX","LAX","Complete",55,37.86,17.14,"2026-02-23"
"P-127863-2604","CMH → LAX","Aritzia (United States of Aritzia)","43125","90036","CMH","LAX","Complete",150,116.8,33.2,"2026-02-23"
"P-89104-2607","LAX → LAX","Gopuff (Bevmo!)","90021","90277","LAX","LAX","Complete",55,55.74,-0.74,"2026-02-23"
"P-127997-2604","CMH → PHX","Aritzia (United States of Aritzia)","43125","85251","CMH","PHX","Complete",495,213.61,281.39,"2026-02-23"
"P-135844-2604","CMH → SAT","Aritzia (United States of Aritzia)","43125","78256","CMH","SAT","Complete",300,274.41,25.59,"2026-02-23"
"P-88696-2607","LAX → LAX","Gopuff (Bevmo!)","90021","90712","LAX","LAX","Complete",55,75.32,-20.32,"2026-02-23"
"P-109331-2607","SFO → SFO","Gopuff (Bevmo!)","94806","94124","SFO","SFO","Complete",130,108.32,21.68,"2026-02-23"
"P-107625-2607","SFO → SFO","Gopuff (Bevmo!)","94806","94124","SFO","SFO","Complete",65,54.16,10.84,"2026-02-23"
"P-128031-2604","CMH → MCO","Aritzia (United States of Aritzia)","43125","32839","CMH","MCO","Complete",150,90,60,"2026-02-23"
"P-127875-2604","CMH → SAN","Aritzia (United States of Aritzia)","43125","92108","CMH","SAN","Complete",100,88.55,11.45,"2026-02-23"
"P-99096-2608","LAX → PHX","CookUnity Inc","90022","85353","LAX","PHX","Complete",175,0,175,"2026-02-23"
"P-69501-2607","LAX → LAX","Gopuff (Bevmo!)","90021","92553","LAX","LAX","Complete",185,162.5,22.5,"2026-02-23"
"P-67325-2607","LAX → LAX","Gopuff (Bevmo!)","90021","92553","LAX","LAX","Complete",240,243.75,-3.75,"2026-02-23"
"P-128048-2604","CMH → MIA","Aritzia (United States of Aritzia)","43125","33431","CMH","MIA","Complete",175,48.49,126.51,"2026-02-23"
"P-91801-2608","LAX → LAX","Aritzia (General Freight)","90021","90046","LAX","LAX","Complete",75,50.32,24.68,"2026-02-23"
"P-107942-2607","SFO → SFO","Gopuff (Bevmo!)","94806","94901","SFO","SFO","Complete",130,110.58,19.42,"2026-02-23"
"P-109388-2607","SFO → SFO","Gopuff (Bevmo!)","94806","94901","SFO","SFO","Complete",65,55.29,9.71,"2026-02-23"
"P-88012-2607","LAX → LAX","Gopuff (Bevmo!)","90021","90292","LAX","LAX","Complete",55,66.9,-11.9,"2026-02-23"
"P-127845-2604","CMH → LAX","Aritzia (United States of Aritzia)","43125","91210","CMH","LAX","Complete",150,111.77,38.23,"2026-02-23"
"P-127828-2604","CMH → LAX","Aritzia (United States of Aritzia)","43125","92626","CMH","LAX","Complete",200,79.69,120.31,"2026-02-23"
"P-128026-2604","CMH → MIA","Aritzia (United States of Aritzia)","43125","33180","CMH","MIA","Complete",150,68.2,81.8,"2026-02-23"
"P-136102-2604","CMH → ORD","Aritzia (United States of Aritzia)","43125","60611","CMH","ORD","Complete",275,333.61,-58.61,"2026-02-23"
"P-128098-2604","CMH → MIA","Aritzia (United States of Aritzia)","43125","33131","CMH","MIA","Complete",200,55.09,144.91,"2026-02-23"
"P-88827-2607","LAX → LAX","Gopuff (Bevmo!)","90021","92562","LAX","LAX","Complete",120,97.68,22.32,"2026-02-23"
"P-128077-2604","CMH → MIA","Aritzia (United States of Aritzia)","43125","33156","CMH","MIA","Complete",125,47.33,77.67,"2026-02-23"
"P-15829-2608","LAX → ORD","Imperfect Foods","90745","60164","LAX","ORD","Complete",3300,2021.76,1278.24,"2026-02-23"
"P-15445-2604","LAX → LAX","VFC - (DoorDash)","91762","90040","LAX","LAX","Complete",200,233.78,-33.78,"2026-02-23"
"P-98762-2608","","Back to the Roots, Inc","","95131","","SFO","Complete",0,0,0,"2026-02-23"
"P-127817-2604","CMH → LAX","Aritzia (United States of Aritzia)","43125","90067","CMH","LAX","Complete",150,118.8,31.2,"2026-02-23"
"P-88628-2607","LAX → LAX","Gopuff (Bevmo!)","90021","92629","LAX","LAX","Complete",70,111.6,-41.6,"2026-02-23"
"P-128106-2604","CMH → DFW","Aritzia (United States of Aritzia)","43125","75225","CMH","DFW","Complete",150,135.55,14.45,"2026-02-23"
"P-29066-2607","LAX → PHX","DoorDash","90021","85353","LAX","PHX","Complete",1200,150.68,1049.32,"2026-02-23"
"P-20136-2607","CMH → ORD","Aritzia (United States of Aritzia)","43125","60106","CMH","ORD","Complete",952,820,132,"2026-02-23"
"P-92301-2608","","BackToTheRoot Test Account","","90028","","LAX","Complete",0,0,0,"2026-02-22"
"P-91888-2608","","BackToTheRoot Test Account","","90028","","LAX","Complete",0,0,0,"2026-02-22"
"P-91857-2608","","BackToTheRoot Test Account","","90028","","LAX","Complete",0,0,0,"2026-02-22"
"P-144137-2604","CMH → MIA","Aritzia (United States of Aritzia)","43125","33055","CMH","MIA","Complete",3152,3839,-687,"2026-02-22"
"P-45244-2605","SFO → LAX","CookUnity Inc","94587","90022","SFO","LAX","Complete",580,950,-370,"2026-02-22"
"P-24278-2607","PHX → LAX","CookUnity Inc","85353","90022","PHX","LAX","Complete",700,500,200,"2026-02-22"
"P-54002-2606","CMH → LAX","Aritzia (United States of Aritzia)","43125","90021","CMH","LAX","Complete",1875,4060,-2185,"2026-02-22"
"P-142771-2604","CMH → DFW","Aritzia (United States of Aritzia)","43125","75050","CMH","DFW","Complete",1924,2620,-696,"2026-02-22"
"P-118409-2607","CMH → LAX","Aritzia (United States of Aritzia)","43125","90503","CMH","LAX","Complete",122,200,-78,"2026-02-22"
"P-89391-2608","LAX → PHX","CookUnity Inc","90022","85353","LAX","PHX","Complete",175,0,175,"2026-02-22"
"P-28861-2607","LAX → PHX","DoorDash","90021","85353","LAX","PHX","Complete",1200,950,250,"2026-02-22"
"P-126837-2604","CMH → SEA","Aritzia (United States of Aritzia)","43125","98105","CMH","SEA","Complete",437.5,313.46,124.04,"2026-02-21"
"P-122758-2604","CMH → SEA","Aritzia (United States of Aritzia)","43125","98105","CMH","SEA","Complete",662.5,678.74,-16.24,"2026-02-21"
"P-100028-2607","BWI → EWR","DoorDash","21076","07201","BWI","EWR","Complete",200,167.49,32.51,"2026-02-21"
"P-100074-2607","BWI → EWR","DoorDash","20743","07201","BWI","EWR","Complete",200,176.04,23.96,"2026-02-21"
"P-100044-2607","IAD → EWR","DoorDash","22151","07201","IAD","EWR","Complete",200,181.47,18.53,"2026-02-21"
"P-99927-2607","EWR → EWR","DoorDash","07430","07201","EWR","EWR","Complete",200,182.33,17.67,"2026-02-21"
"P-99901-2607","EWR → EWR","DoorDash","07305","07201","EWR","EWR","Complete",200,167.67,32.33,"2026-02-21"
"P-126827-2604","CMH → SEA","Aritzia (United States of Aritzia)","43125","98004","CMH","SEA","Complete",437.5,309.74,127.76,"2026-02-21"
"P-122744-2604","CMH → SEA","Aritzia (United States of Aritzia)","43125","98004","CMH","SEA","Complete",662.5,671.3,-8.8,"2026-02-21"
"P-23953-2608","","Back to the Roots, Inc","38141","72405","MEM","","Complete",153,172.34,-19.34,"2026-02-21"
"P-126904-2604","CMH → PDX","Aritzia (United States of Aritzia)","43125","97223","CMH","PDX","Complete",550,221,329,"2026-02-21"
"P-122814-2604","CMH → PDX","Aritzia (United States of Aritzia)","43125","97223","CMH","PDX","Complete",1000,814.81,185.19,"2026-02-21"
"P-126898-2604","CMH → SMF","Aritzia (United States of Aritzia)","43125","95678","CMH","SMF","Complete",375,180,195,"2026-02-21"
"P-127176-2604","CMH → SMF","Aritzia (United States of Aritzia)","43125","95678","CMH","SMF","Complete",375,180,195,"2026-02-21"
"P-127957-2604","CMH → ORD","Aritzia (United States of Aritzia)","43125","60656","CMH","ORD","Complete",300,262.5,37.5,"2026-02-21"
"P-127656-2604","CMH → MIA","Aritzia (United States of Aritzia)","43125","33410","CMH","MIA","Complete",195,157.87,37.13,"2026-02-21"
"P-127987-2604","CMH → ORD","Aritzia (United States of Aritzia)","43125","60173","CMH","ORD","Complete",300,262.5,37.5,"2026-02-21"
"P-127716-2604","CMH → DFW","Aritzia (United States of Aritzia)","43125","76092","CMH","DFW","Complete",100,75,25,"2026-02-21"
"P-127152-2604","CMH → SFO","Aritzia (United States of Aritzia)","43125","94304","CMH","SFO","Complete",75,67.75,7.25,"2026-02-21"
"P-126874-2604","CMH → SFO","Aritzia (United States of Aritzia)","43125","94304","CMH","SFO","Complete",75,67.75,7.25,"2026-02-21"
"P-127222-2604","CMH → LAX","Aritzia (United States of Aritzia)","43125","91303","CMH","LAX","Complete",150,206.64,-56.64,"2026-02-21"
"P-127639-2604","CMH → JAX","Aritzia (United States of Aritzia)","43125","32246","CMH","JAX","Complete",375,400,-25,"2026-02-21"
"P-127684-2604","CMH → AUS","Aritzia (United States of Aritzia)","43125","78758","CMH","AUS","Complete",225,578.82,-353.82,"2026-02-21"
"P-127931-2604","CMH → ORD","Aritzia (United States of Aritzia)","43125","60523","CMH","ORD","Complete",300,262.5,37.5,"2026-02-21"
"P-127626-2604","CMH → TPA","Aritzia (United States of Aritzia)","43125","33607","CMH","TPA","Complete",200,200,0,"2026-02-21"
"P-127192-2604","CMH → LAX","Aritzia (United States of Aritzia)","43125","92626","CMH","LAX","Complete",100,225,-125,"2026-02-21"
"P-127254-2604","CMH → LAX","Aritzia (United States of Aritzia)","43125","92230","CMH","LAX","Complete",150,260,-110,"2026-02-21"
"P-127515-2604","CMH → PHX","Aritzia (United States of Aritzia)","43125","85254","CMH","PHX","Complete",265,122.22,142.78,"2026-02-21"
"P-127202-2604","CMH → SAN","Aritzia (United States of Aritzia)","43125","92122","CMH","SAN","Complete",200,384.04,-184.04,"2026-02-21"
"P-127979-2604","CMH → ORD","Aritzia (United States of Aritzia)","43125","60077","CMH","ORD","Complete",300,262.5,37.5,"2026-02-21"
"P-127699-2604","CMH → IAH","Aritzia (United States of Aritzia)","43125","77056","CMH","IAH","Complete",395,397.37,-2.37,"2026-02-21"
"P-127287-2604","CMH → LAS","Aritzia (United States of Aritzia)","43125","89109","CMH","LAS","Complete",515,345.64,169.36,"2026-02-21"
"P-127725-2604","CMH → DFW","Aritzia (United States of Aritzia)","43125","75024","CMH","DFW","Complete",100,93.41,6.59,"2026-02-21"
"P-127649-2604","CMH → MIA","Aritzia (United States of Aritzia)","43125","33156","CMH","MIA","Complete",125,132.85,-7.85,"2026-02-21"
"P-127667-2604","CMH → MIA","Aritzia (United States of Aritzia)","43125","33131","CMH","MIA","Complete",150,130,20,"2026-02-21"
"P-127215-2604","CMH → LAX","Aritzia (United States of Aritzia)","43125","91210","CMH","LAX","Complete",150,130,20,"2026-02-21"
"P-127233-2604","CMH → LAX","Aritzia (United States of Aritzia)","43125","90036","CMH","LAX","Complete",75,96.68,-21.68,"2026-02-21"
"P-127305-2604","CMH → LAS","Aritzia (United States of Aritzia)","43125","89106","CMH","LAS","Complete",515,347.22,167.78,"2026-02-21"
"P-127612-2604","CMH → MIA","Aritzia (United States of Aritzia)","43125","33431","CMH","MIA","Complete",175,142.13,32.87,"2026-02-21"
"P-127701-2604","CMH → SAT","Aritzia (United States of Aritzia)","43125","78256","CMH","SAT","Complete",250,438.82,-188.82,"2026-02-21"
"P-127147-2604","CMH → SFO","Aritzia (United States of Aritzia)","43125","94596","CMH","SFO","Complete",75,100,-25,"2026-02-21"
"P-126853-2604","CMH → SFO","Aritzia (United States of Aritzia)","43125","94596","CMH","SFO","Complete",75,100,-25,"2026-02-21"
"P-126886-2604","CMH → SFO","Aritzia (United States of Aritzia)","43125","94925","CMH","SFO","Complete",75,95,-20,"2026-02-21"
"P-127167-2604","CMH → SFO","Aritzia (United States of Aritzia)","43125","94925","CMH","SFO","Complete",75,95,-20,"2026-02-21"
"P-127602-2604","CMH → MCO","Aritzia (United States of Aritzia)","43125","32839","CMH","MCO","Complete",100,90,10,"2026-02-21"
"P-127944-2604","CMH → ORD","Aritzia (United States of Aritzia)","43125","60611","CMH","ORD","Complete",250,249.69,0.31,"2026-02-21"
"P-127501-2604","CMH → PHX","Aritzia (United States of Aritzia)","43125","85251","CMH","PHX","Complete",380,237.78,142.22,"2026-02-21"
"P-127596-2604","CMH → MIA","Aritzia (United States of Aritzia)","43125","33180","CMH","MIA","Complete",100,127.15,-27.15,"2026-02-21"
"P-127131-2604","CMH → SFO","Aritzia (United States of Aritzia)","43125","95050","CMH","SFO","Complete",150,129.67,20.33,"2026-02-21"
"P-126846-2604","CMH → SFO","Aritzia (United States of Aritzia)","43125","95050","CMH","SFO","Complete",75,64.83,10.17,"2026-02-21"
"P-127181-2604","CMH → LAX","Aritzia (United States of Aritzia)","43125","90067","CMH","LAX","Complete",150,196.68,-46.68,"2026-02-21"
"P-127963-2604","CMH → ORD","Aritzia (United States of Aritzia)","43125","60611","CMH","ORD","Complete",325,250.31,74.69,"2026-02-21"
"P-127245-2604","CMH → SAN","Aritzia (United States of Aritzia)","43125","92108","CMH","SAN","Complete",100,195.96,-95.96,"2026-02-21"
"P-127676-2604","CMH → DFW","Aritzia (United States of Aritzia)","43125","75225","CMH","DFW","Complete",150,181.59,-31.59,"2026-02-21"
"P-80383-2608","LAS → LAX","Spreetail LLC","89115","90021","LAS","LAX","Complete",0,0,0,"2026-02-21"
"P-20148-2607","CMH → ORD","Aritzia (United States of Aritzia)","43125","60106","CMH","ORD","Complete",952,820,132,"2026-02-21"
"P-144122-2604","CMH → MIA","Aritzia (United States of Aritzia)","43125","33055","CMH","MIA","Complete",3152,3839,-687,"2026-02-20"
"P-96852-2607","BNA → TYS","Back to the Roots, Inc","37217","37367","BNA","TYS","Complete",182,169.5,12.5,"2026-02-20"
"P-38948-2607","ORD → ORD","Elogistek LLC","60517","60450","ORD","ORD","Complete",269,318.93,-49.93,"2026-02-20"
"P-99702-2607","BOS → EWR","DoorDash","01843","07201","BOS","EWR","Complete",275,216.42,58.58,"2026-02-20"
"P-99766-2607","BDL → EWR","DoorDash","06042","07201","BDL","EWR","Complete",275,174.19,100.81,"2026-02-20"
"P-20453-2607","MCO → MCO","Back to the Roots, Inc","32824","34474","MCO","MCO","Complete",139,103.28,35.72,"2026-02-20"
"P-25061-2608","ATL → CAE","Back to the Roots, Inc","30297","29821","ATL","CAE","Complete",208,140.08,67.92,"2026-02-20"
"P-159783-2605","CMH → SFO","Aritzia (United States of Aritzia)","43125","95131","CMH","SFO","Complete",4655,6064,-1409,"2026-02-20"
"P-91756-2606","EWR → GSO","Worldwide Express","08810","24541","EWR","GSO","Complete",211.8,312.97,-101.17,"2026-02-20"
"P-21624-2607","IND → STL","Back to the Roots, Inc","46241","63137","IND","STL","Complete",367.7,353.56,14.14,"2026-02-20"
"P-136565-2606","IND → EWR","Worldwide Express","47905","11743","IND","EWR","Complete",254,273.08,-19.08,"2026-02-20"
"P-98115-2607","DFW → DFW","Back to the Roots, Inc","75050","76028","DFW","DFW","Complete",63,61.02,1.98,"2026-02-20"
"P-79267-2608","","Back to the Roots, Inc","","77055","","IAH","Complete",0,0,0,"2026-02-20"
"P-36846-2607","SMF → RNO","Pitney Bowes Presort Services, LLC","95691","89510","SMF","RNO","Complete",475,419.92,55.08,"2026-02-20"
"P-160717-2608","LAX → LAX","Worldwide Express","91761","90021","LAX","LAX","Complete",220,78.2,141.8,"2026-02-20"
"P-86251-2605","AUS → DFW","Manifest","78666","75028","AUS","DFW","Complete",705.04,536.2,168.84,"2026-02-20"
"P-90269-2607","ORD → MIA","The Bazaar Inc.","60171","33126","ORD","MIA","Complete",397.5,424.32,-26.82,"2026-02-20"
"P-36851-2607","PHX → PHX","Pitney Bowes Presort Services, LLC","85044","85726","PHX","PHX","Complete",65,304.65,-239.65,"2026-02-20"
"P-53952-2606","CMH → LAX","Aritzia (United States of Aritzia)","43125","90021","CMH","LAX","Complete",3750,4018,-268,"2026-02-20"
"P-20605-2607","SFO → SFO","Back to the Roots, Inc","95131","94501","SFO","SFO","Complete",74,225,-151,"2026-02-20"
"P-89991-2606","LAX → CMH","Worldwide Express","91761","43213","LAX","CMH","Complete",293.84,261.46,32.38,"2026-02-20"
"P-122805-2604","CMH → SMF","Aritzia (United States of Aritzia)","43125","95678","CMH","SMF","Complete",475,548.78,-73.78,"2026-02-20"
"P-91875-2606","EWR → IND","Worldwide Express","08810","47272","EWR","IND","Complete",214,204.31,9.69,"2026-02-20"
"P-74865-2607","","Back to the Roots, Inc","30297","30907-9167","ATL","","Complete",242,138.82,103.18,"2026-02-20"
"P-49489-2607","LAX → PHX","Worldwide Express","91761","85711","LAX","PHX","Complete",205,268.85,-63.85,"2026-02-20"
"P-85467-2606","PHX → ABQ","Back to the Roots, Inc","85353","87105-4669","PHX","ABQ","Complete",323.01,309.2,13.81,"2026-02-20"
"P-99983-2607","EWR → EWR","DoorDash","19057","07201","EWR","EWR","Complete",200,58.34,141.66,"2026-02-20"
"P-99946-2607","EWR → EWR","DoorDash","19116","07201","EWR","EWR","Complete",800,237.82,562.18,"2026-02-20"
"P-99748-2607","EWR → EWR","DoorDash","08810","07201","EWR","EWR","Canceled",200,53.85,146.15,"2026-02-20"
"P-79783-2608","","Back to the Roots, Inc","","95131","","SFO","Canceled",0,25,-25,"2026-02-20"
"P-109965-2607","LAX → PHX","Worldwide Express","91730","85712","LAX","PHX","Complete",205,387.38,-182.38,"2026-02-20"
"P-51881-2601","LAX → BOI","ACI Logistix","90220","83709","LAX","BOI","Complete",231,204.81,26.19,"2026-02-20"
"P-99118-2601","LAX → BOI","ACI Logistix","90220","83709","LAX","BOI","Complete",231,185.82,45.18,"2026-02-20"
"P-40773-2602","LAX → BOI","ACI Logistix","90220","83709","LAX","BOI","Complete",231,198.43,32.57,"2026-02-20"
"P-66101-2607","ORD → EWR","Worldwide Express","60527","11249","ORD","EWR","Complete",204.88,256.95,-52.07,"2026-02-20"
"P-24737-2608","DFW → DFW","Back to the Roots, Inc","75050","76116","DFW","DFW","Complete",102.92,121.81,-18.89,"2026-02-20"
"P-71934-2607","MDT → EWR","eShipping - Sunlighten Saunas","17109","11722","MDT","EWR","Complete",275,336.1,-61.1,"2026-02-20"
"P-159779-2605","CMH → SFO","Aritzia (United States of Aritzia)","43125","95131","CMH","SFO","Complete",4655,6564,-1909,"2026-02-20"
"P-81699-2607","DFW → SDF","Nolan Transportation Group","76155","40004","DFW","SDF","Complete",203.24,202.88,0.36,"2026-02-20"
"P-53881-2607","EWR → EWR","UTB Logistics","07039","10550","EWR","EWR","Complete",326,324.21,1.79,"2026-02-20"
"P-36925-2607","SLC → BOI","Pitney Bowes Presort Services, LLC","84116","83708","SLC","BOI","Complete",840,564.39,275.61,"2026-02-20"
"P-79316-2608","","Back to the Roots, Inc","","95131","","SFO","Complete",0,0,0,"2026-02-20"
"P-121597-2607","DEN → DEN","Back to the Roots, Inc","80239","80918","DEN","DEN","Complete",122,64.06,57.94,"2026-02-20"
"P-83585-2607","SAN → LAX","Worldwide Express","92081","90039","SAN","LAX","Complete",120,136.91,-16.91,"2026-02-20"
"P-129305-2607","BWI → EWR","Jitsu","20785","07072","BWI","EWR","Complete",323.75,269.79,53.96,"2026-02-20"
"P-21532-2607","SEA → SEA","Back to the Roots, Inc","98001","98110","SEA","SEA","Complete",129,169.29,-40.29,"2026-02-20"
"P-73497-2607","MCO → JAX","Back to the Roots, Inc","32824","32024","MCO","JAX","Complete",208,88.04,119.96,"2026-02-20"
"P-81531-2607","LAX → SMF","Worldwide Express","91761","95682","LAX","SMF","Complete",185,189.22,-4.22,"2026-02-20"
"P-104662-2606","LAX → MIA","Worldwide Express","91730","33196","LAX","MIA","Complete",331.2,375.5,-44.3,"2026-02-20"
"P-109055-2607","RDU → RDU","Gopuff","27703","27604","RDU","RDU","Complete",165,209.57,-44.57,"2026-02-20"
"P-122686-2607","IND → STL","Back to the Roots, Inc","46241","63123-7318","IND","STL","Complete",258.6,248.65,9.95,"2026-02-20"
"P-135513-2605","LAX → LAX","Parsel, Inc","90501","90021","LAX","LAX","Complete",100,83.96,16.04,"2026-02-20"
"P-109843-2606","LAX → MIA","Priority1","91763","33326","LAX","MIA","Complete",342.2,356.96,-14.76,"2026-02-20"
"P-73046-2607","MCO → MCO","Back to the Roots, Inc","32824","32907","MCO","MCO","Complete",116,51.94,64.06,"2026-02-20"
"P-108933-2606","LAX → IND","Priority1","92610","46158","LAX","IND","Complete",313.84,415.51,-101.67,"2026-02-20"
"P-18463-2607","EWR → ORD","Loadsmart Inc.","08873","61008","EWR","ORD","Complete",475.15,440.5,34.65,"2026-02-20"
"P-25035-2608","IAD → IAD","Back to the Roots, Inc","22079","20191","IAD","IAD","Complete",60,102.77,-42.77,"2026-02-20"
"P-25535-2608","","Back to the Roots, Inc","37217","42129","BNA","","Complete",184,171.56,12.44,"2026-02-20"
"P-24679-2608","ATL → ATL","Back to the Roots, Inc","30297","30667","ATL","ATL","Complete",159,120.19,38.81,"2026-02-20"
"P-92496-2606","LAX → SDF","Priority1","91789","40207","LAX","SDF","Complete",287.24,360.99,-73.75,"2026-02-20"
